capital_invertido;provincia;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;total_activo;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;publicidad;uso_de_software;sobrevive_2años
2478553;1501;3281143.25;5277292;1170437;11533479.75;48;7299826;1;2;False;False;False;True;False;False;True;False;False;True;True;True
1941108;1501;3153434;671696;5865724.375;11533479.75;8;8259970;7;1;False;False;False;False;False;True;False;False;False;True;False;True
160000;1501;2366161;2265994;5865724.375;10827644;5;8735430;4;2;False;False;False;False;False;False;False;False;True;False;True;True
2478553;1501;2255700;2046007;5865724.375;10951004;10;8724709;5;1;False;False;False;False;False;False;False;False;True;True;False;True
160000;1501;1685593;1118577;5865724.375;10138296;5;7342959;4;2;False;True;False;False;False;False;False;False;True;False;False;True
2478553;1501;2848798;5277292;5744291;11533479.75;21;7826012;6;2;True;True;True;True;False;False;False;False;True;False;True;True
2478553;1501;1110139;5277292;5865724.375;11533479.75;9;3540481;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2425176;1501;2503762;1673920;2659954;5823470;35;6690985;9;0;False;False;False;False;False;False;False;False;False;False;False;True
2478553;1501;3145584;2273812;5865724.375;11533479.75;67;7937604;9;1;False;False;False;False;False;False;False;True;False;True;False;True
2478553;1501;3145584;2273812;5865724.375;11533479.75;68;7937604;0;0;True;True;True;True;True;True;True;True;True;False;False;True
983021;1501;2832354;5277292;5865724.375;11533479.75;15;7298744;9;0;False;False;False;False;False;False;False;False;False;True;False;True
2478553;1501;902638;2445488;2243114;4688602;29;8843178;3;0;False;False;False;False;False;False;False;False;False;True;True;True
2225220;1501;962935;3224389;2291959;5516348;36;8404075;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1972358;1501;0;5277292;0;4984139;6;3869733;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1188780;1501;701723;1934065;1680508;4236209;8;7396407;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2260000;1501;1853313;2657880;1535715;4533160;17;8047115;2;4;False;True;True;False;False;False;True;False;True;True;True;True
551487;1501;375200;2538371;1219469;3757840;16;6678159;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;3281143.25;5277292;5865724.375;11533479.75;7;6528100;4;2;False;False;False;False;False;False;False;False;True;False;False;True
2200000;1501;1552062;5277292;5865724.375;11533479.75;85;6396801;4;2;False;True;False;False;False;False;False;False;True;True;True;True
2478553;1501;1260636;5277292;5865724.375;11533479.75;40;5404972;4;2;False;True;False;False;False;False;False;False;True;False;False;True
2478553;1501;3281143.25;1298298;1476567;5089689;51;7300808;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1452151;1501;1639286;3553254;5865724.375;11533479.75;21;8975476;3;2;True;False;False;False;False;False;False;False;True;False;False;True
1718836;1501;1351687;3770672;1404274;11147198;57;4931736;9;0;False;False;False;False;False;False;False;False;False;False;True;True
40000;1501;3281143.25;2072364;5865724.375;11533479.75;20;8474900;4;3;True;True;False;False;False;False;True;False;False;True;False;True
1800000;1501;2241057;2053926;3537155;5735638;10;7813086;1;2;False;False;False;False;False;False;True;False;True;True;False;True
2466041;1501;3281143.25;5277292;5865724.375;11533479.75;7;6615648;3;1;True;False;False;False;False;False;False;False;False;True;False;True
0;1501;831781;3380703;5865724.375;11190189;3;8048881;1;0;False;False;False;False;False;False;False;False;False;False;False;True
2478553;1501;623639;4355565;5865724.375;11533479.75;6;7850025;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;3281143.25;3523860;5865724.375;11533479.75;17;6941431;1;1;False;False;False;False;False;False;True;False;False;False;True;True
975500;1501;693973;547431;1399058;2259115;6;2484927;1;1;False;False;False;False;False;False;True;False;False;False;False;True
316309;1501;482147;923369;1385200;2308569;5;8711789;5;2;False;False;False;True;False;False;False;False;True;True;False;True
316309;1501;589631;827560;1726073;2553633;5;8422158;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2238006;1501;2090309;3061587;2490835;5552422;9;6086495;1;1;False;False;False;False;False;False;True;False;False;True;False;True
620381;1501;937126;1997194;4438055;6435249;7;7064311;5;1;False;False;False;False;False;False;False;False;True;True;False;True
2000000;1501;2603583;846615;4878886;6789182;18;5099817;4;2;False;True;False;False;True;False;False;False;False;True;False;True
330285;1501;1023717;594458;1744841;2339299;15;3316647;3;3;True;False;False;False;False;False;True;False;True;False;False;True
2478553;1501;2136457;5277292;530714;11533479.75;16;6850120;3;1;True;False;False;False;False;False;False;False;False;False;True;True
2478553;1505;1595469;4188386;3068881;7257267;19;7829986;3;2;True;False;False;False;False;False;True;False;False;True;True;True
721573;1501;2024078;1004062;2580320;3584382;3;8306458;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1092908;1501;2171726;0;4108217;4970815;17;8679959;6;2;False;False;False;True;False;False;True;False;False;True;True;False
2478553;1501;966236;3603374;5865724.375;10977614;15;4685050;5;3;False;False;True;False;False;False;True;False;True;True;False;True
2478553;1501;2468654;2020355;2602704;4689136;28;6799680;1;1;False;False;False;False;False;False;True;False;False;True;True;True
2000000;1501;1806373;1983644;1919099;3902743;19;5876708;1;2;False;False;False;False;False;False;True;False;True;True;True;True
2478553;1501;1392777;1876139;5865724.375;10856618;8;6474113;4;3;False;False;False;False;False;False;True;False;True;True;False;True
708496;1501;2362985;1596847;983056;2579903;6;4965704;9;0;False;False;False;False;False;False;False;False;False;False;False;True
2478553;1501;3281143.25;2006788;5865724.375;11533479.75;29;6787327;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;2252234;972383;5865724.375;8069341;24;4799464;9;0;False;False;False;False;False;False;False;False;False;False;False;True
2478553;1501;724929;40258;3341168;3381426;10;7329812;3;0;False;False;False;False;False;False;False;False;False;False;False;True
1061615;1501;3051400;902255;4845193;6197861;10;7783903;1;2;False;True;False;False;False;False;True;False;False;True;True;True
2478553;1501;3047558;1353961;5119116;11084124;64;8432278;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;1076499;1924942;4361613;6286555;13;2327529;1;1;False;False;False;False;False;False;True;False;False;False;True;True
2478553;1501;3007385;310586;3507149;4708481;10;6492622;6;1;False;False;False;True;False;False;False;False;False;True;True;True
1822595;1501;1065996;685392;1388523;2514611;5;8220102;4;1;False;True;False;False;False;False;False;False;False;True;False;True
392230;1501;476327;415063;704495;1119558;5;2231508;1;1;False;False;False;False;False;False;True;False;False;False;False;True
862288;1501;608260;526900;3388340;3915240;4;8012082;1;3;False;False;False;True;False;False;True;False;True;False;False;True
2478553;1501;1584260;165167;3145518;5235657;19;8700803;7;2;False;False;False;False;False;True;True;False;False;True;False;True
2478553;1501;1381940;623928;3323035;4171253;17;8467121;7;1;False;False;False;False;False;True;False;False;False;False;True;True
2478553;1501;391486;0;3262225;5088326;8;4623464;1;1;False;False;False;False;False;False;True;False;False;True;False;True
581510;1501;1131802;1558672;2009358;4101791;10;9072114;1;1;False;False;False;False;False;False;True;False;False;False;False;True
616511;1501;1783681;425697;3991780;4417477;1;7471968;7;1;False;False;False;False;False;True;False;False;False;False;False;True
2478553;1501;427616;2703502;258221;2961723;22;8767705;4;2;False;True;False;False;False;False;False;False;True;True;True;True
1147928;1501;1280157;118670;1308172;1426842;6;7166276;7;2;False;False;False;False;False;True;True;False;False;False;False;True
1200000;1501;898451;1319054;991883;2310937;11;3593805;4;3;True;True;False;False;False;False;False;False;True;True;True;True
2189084;1501;1763530;2491869;866105;8699559;13;8319110;4;1;False;True;False;False;False;False;False;False;False;True;False;True
300000;1501;3124625;3744365;660194;4404559;19;5392787;6;1;False;False;False;True;False;False;False;False;False;False;False;True
264683;1501;1640770;236546;748735;985281;17;8615877;1;1;False;False;False;False;False;False;True;False;False;False;False;True
264683;1501;1447576;141922;1678824;1820746;18;5880693;1;1;False;False;False;False;False;False;True;False;False;True;True;False
981314;1501;1833024;1304513;5865724.375;7441987;15;8660902;1;3;False;False;False;True;False;False;True;False;True;True;True;True
810389;1501;3281143.25;3127873;3527227;6655100;93;8004253;2;2;False;False;True;False;True;False;False;False;False;True;False;True
2478553;1501;3281143.25;5277292;5865724.375;11533479.75;18;9083989;1;3;False;True;False;False;False;False;True;False;True;False;False;True
123362;1501;1650440;2044960;2709124;6094938;9;8168522;5;3;True;False;False;False;False;False;False;False;True;True;False;True
770000;1501;0;1405814;2728173;7538492;20;8373868;4;1;False;True;False;False;False;False;False;False;False;False;True;True
770;1501;1404829;3750175;2921954;8572504;20;4771963;9;0;False;False;False;False;False;False;False;False;False;True;False;True
66223;1501;444324;988673;1156189;2144862;9;3140419;1;1;False;False;False;False;False;False;True;False;False;False;True;True
75463;1501;659398;702029;4152757;4854786;6;3398836;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2020000;1501;707148;1964906;3465400;5430306;15;8014385;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1983868;1501;431569;1756693;2342743;4099436;3;3923358;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1300;1501;546117;562138;1690206;2272025;13;2457196;1;1;False;False;False;False;False;False;True;False;False;True;False;True
455711;1501;586249;1055498;695407;1750905;25;7423221;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2230000;1501;3281143.25;763734;3382385;4195470;70;6639363;1;1;False;False;False;False;False;False;True;False;False;False;True;True
2478553;1501;771302;1100798;5865724.375;8191346;20;6969514;1;1;False;False;False;False;False;False;True;False;False;True;True;True
249998;1501;1278733;262697;2445902;3093469;6;8077162;1;1;False;False;False;False;False;False;True;False;False;False;True;True
2141568;1501;1295479;315596;2646875;3199187;22;8156707;1;1;False;False;False;False;False;False;True;False;False;False;True;True
148096;1501;1606572;2320964;5865724.375;9772209;4;7793166;4;2;False;False;False;True;False;False;False;False;False;False;False;True
233545;1501;1421428;0;2675069;2677557;11;6954239;7;1;False;False;False;False;False;True;False;False;False;False;False;True
77750;1501;1885749;440632;997997;1438629;13;6309830;2;1;False;False;True;False;False;False;False;False;False;False;True;True
2478553;1501;753077;1569545;5865724.375;7978314;15;8434047;2;2;False;False;True;False;False;False;True;False;False;False;False;True
2478553;1501;890273;2013818;5865724.375;8802205;15;7506642;2;2;False;False;True;False;False;False;True;False;False;True;True;True
2478553;1501;395857;1214183;5865724.375;8175828;15;4045009;2;2;False;False;True;False;False;False;True;False;False;True;False;True
917903;1501;577737;2683344;3199301;5882645;26;5049502;1;1;False;False;False;False;False;False;True;False;False;True;False;True
51300;1501;1008620;147465;1817755;2388614;11;5860137;9;0;False;False;False;False;False;False;False;False;False;True;False;True
900000;1501;1400254;1229360;3475401;4704761;10;6377044;1;3;True;False;False;False;False;False;True;False;True;True;True;True
456178;1501;427055;724517;636648;1361165;10;2521859;6;3;True;False;False;True;False;False;True;False;False;False;False;False
2478553;1501;1836642;5277292;5029474;11090403;19;7995603;5;3;True;False;True;False;False;False;False;False;True;True;True;True
2478553;1501;1836642;5277292;5029474;11090403;19;7995603;0;0;True;True;True;True;True;True;True;True;True;False;False;False
377715;1501;899626;1276609;1208146;2518375;13;7361394;3;1;True;False;False;False;False;False;False;False;False;False;False;True
1520477;1501;511785;727010;4017346;4744356;5;2540762;9;0;False;False;False;False;False;False;False;False;False;True;True;True
20000;1501;1118578;1097370;1235059;2743881;15;5745468;2;1;False;False;True;False;False;False;False;False;False;False;True;True
1142496;1501;1360749;667131;2843694;3510825;14;8440359;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;1456800;1011652;3189520;4201172;13;6920091;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1142496;1501;1456800;1011652;3189520;4201172;13;6920091;0;0;True;True;True;True;True;True;True;True;True;True;False;True
1029491;1501;494913;1794570;1364383;3522502;8;5662402;4;2;False;True;False;False;False;False;True;False;False;False;False;True
457838;1501;861249;1434764;5719401;11533479.75;13;7311249;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;1459408;396198;5865724.375;11533479.75;15;7047429;1;1;False;False;False;False;False;False;True;False;False;False;True;True
2452505;1501;1828201;69261;2935989;3193272;6;8807713;7;1;False;False;False;False;False;True;False;False;False;False;False;True
2478553;1501;737385;5277292;5865724.375;11533479.75;6;8232684;7;1;False;False;False;False;False;True;False;False;False;True;True;True
874128;1501;1702337;2213612;1858747;4072359;15;8050510;9;1;False;True;False;False;False;False;False;False;False;False;True;True
270001;1501;1096039;138725;598976;737701;12;6901215;1;3;True;False;False;False;False;False;True;False;True;False;False;False
