activo_corriente;capital_invertido;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;provincia;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;publicidad;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;uso_de_software;sobrevive_2años
1036666;300500;610490;1481;1270424;1501;0;1271905;0;1271905;4;4006022;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
696026;15800;178381;1000;710416;1501;0;711416;0;711416;2;2966190;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2194956;645285;381423;13080;1508917;1501;0;2270458;460772.5;2270458;3;4619455;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3038493;6550;902816;0;1096657;1501;12288;3098075;460772.5;3098075;7;6621515;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1865363;637000;984682;5277292.25;920353;1501;166;6778635;0;6778635;6;5856021;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1486023;460000;454419;21547;1797627;1501;0;1819174;0;1819174;4;2913414;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1468884;127457;571993;844170;637159;1501;0;1481329;0;1481329;9;3656937;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
826243;56000;404371;132002;705275;1501;0;837277;0;837277;7;2858444;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2277712;20000;80372;1686187;719103;1501;0;2405290;0;2405290;3;5224661;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3556553;1075694;1450492;3008987;1201858;1501;5521;4210845;0;4210845;24;4307860;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
739874;120000;222874;236195;577123;1501;0;813318;0;813318;0;5191364;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
90295;206000;204565;0;90295;1501;158475;90295;0;90295;4;3965393;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
463709;558072;1244842;1064028;1443111;1501;0;2507139;0;2507139;16;3155905;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2556149;170000;855251;407780;909926;1501;13595;2931569;460772.5;2931569;2;4769725;3;1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
3534017;893991;411851;1593008;1980742;1501;141943;10050621;460772.5;10050621;52;1048188;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
4006475;250000;2231717;3202055;3772654;1501;11114;6974709;0;6974709;12;3659133;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
5065011;1010000;1111073;0;3408379;1501;24252;5102741;460772.5;5102741;16;5525217;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
469452;364107;146937;235955;508058;1501;0;744013;0;744013;1;2222647;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2368555;450000;308952;1639600;1378633;1501;0;3018233;0;3018233;5;3672586;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3674378;1019921;241872;2427112;1438420;1501;0;3865532;0;3865532;3;2439382;1;3;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2450008;286820;433284;1033576;864368;1501;110;3356076;460772.5;3356076;7;2258256;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1171821;353000;2515306;1859693;1133555;1501;1857;2993248;0;2993248;44;4509892;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
769540;153000;793853;0;1192976;1501;0;2858965;460772.5;2858965;2;7134785;1;2;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
494079;300000;363963;408977;673056;1501;27966;1510132;428099;1510132;3;2951366;1;2;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
253643;50000;370979;194445;363924;1501;0;558369;0;558369;2;4080763;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2001338;120000;117980;1655789;351144;1501;0;2006933;0;2006933;6;7611263;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1390962;316675;2153534;367809;1888137;1501;16795;2256085;139;2256085;18;5830913;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
782467;385180;596466;309899;875554;1501;4007;1185453;0;1185453;5;4005591;8;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
774903;141000;659651;457894;1412741;1501;0;1870635;0;1870635;9;5748289;7;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
436243;87300;543212;0;570549;1501;75493;626760;56211;626760;2;3225195;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3959460;970000;659977;2848887;1129519;1501;0;3978406;0;3978406;12;3894294;1;3;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
4915330;1005441;1910325;2285647;2715670;1501;1671;5001317;0;5001317;19;7177700;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
2818899;1044922;2298762;442543;3096225;1501;22188;4230863;460772.5;4230863;16;4221528;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1150131;727;1010758;906107;1303321;1501;0;3122975;460772.5;3122975;8;4183370;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2668730;600000;180388;735612;2614856;1501;6;3350468;0;3350468;6;5780380;1;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
3847976;324450;1735296;2690859;1812518;1501;1870;4503377;0;4503377;6;5465573;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
1263031;51600;808312;831246;655122;1501;70751;1486368;0;1486368;9;3926047;4;4;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
1737096;574289;2176284;1897122;854796;1501;0;2751918;0;2751918;7;4126015;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1097862;15000;144982;153775;1776314;1501;4226;1930089;0;1930089;4;2789581;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1344432;560000;822875;1216387;1677510;1501;12;5256106;460772.5;5256106;4;4159311;1;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
2131483;79500;878626;568480;1682128;1501;4;2250608;0;2250608;4;2299325;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1056885;1000;331414;1250998;376661;1501;308;1627659;0;1627659;5;2137277;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2803258;750000;360658;31443;3021809;1501;9;3053252;0;3053252;6;2491220;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
4428999;1104349;2020001;1540350;5865724.375;1501;8070;8722002;460772.5;8722002;10;7958979;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2683237;546785;370686;1700890;1286017;1501;8;2986907;0;2986907;3;3371648;3;2;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
625437;465108;391003;106893;636101;1501;54;745633;2639;745633;5;3632110;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2086429;159000;1142279;641454;1503579;1501;2;2145033;0;2145033;11;4833966;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
477696;195840;552925;659932;176144;1501;1;836076;0;836076;15;2495700;3;1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
929295;67000;20597;108041;365004;1501;0;932530;459485;932530;3;4015478;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1288661;93850;373631;390353;921832;1501;0;1312185;0;1312185;4;2514311;6;2;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
749260;100000;955042;0;735120;1501;116157;837111;101991;837111;7;7403707;7;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
3954415;437500;1051128;275373;1789972;1501;100416;6586868;460772.5;6586868;10;5149770;3;1;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1104062;50000;10679;318395;1129401;1501;0;1518020;70224;1518020;6;15079;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2305945;2478552.625;1521083;5277292.25;4379669;1501;0;11533479.75;0;11533479.75;2;5168813;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2707627;115500;1381157;2394820;541425;1501;86955;2936245;0;2936245;6;8209294;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
2431498;550000;253356;1683804;755761;1501;0;2439565;0;2439565;4;7780395;1;3;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE
2001230;614000;3281143.25;620552;1846850;1501;19169;2467402;0;2467402;5;7954113;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
8158540.75;810250;1233594;0;4273023;1501;241038;9028932;460772.5;9028932;6;6345736;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
