activo_corriente;capital_invertido;departamento;provincia;gastos_financieros;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;uso_de_software;sobrevive_2años
669225;26676;15;1501;0;701610.0;793324;620447.0;0.0;1413771.0;0.0;1413771.0;9;7012305;6;2;False;False;False;True;False;False;True;False;False;False;False
3249681;462403;15;1501;0;3281143.25;345409;5865724.375;0.0;6781089.0;0.0;6781089.0;18;8235917;6;1;False;False;False;True;False;False;False;False;False;False;True
501647;6000;15;1501;0;241448.0;147917;218935.0;0.0;681383.0;314531.0;681383.0;6;2876878;1;1;False;False;False;False;False;False;True;False;False;False;False
812972;250000;15;1501;0;345606.0;120108;1249088.0;21186.0;1369196.0;0.0;1369196.0;4;3893625;7;1;False;False;False;False;False;True;False;False;False;False;False
409858;1;15;1501;0;795830.0;34747;219543.0;727.0;1395277.0;460772.5;1395277.0;8;2721956;7;1;False;False;False;False;False;True;False;False;False;False;False
1991730;1800622;15;1501;0;1001072.0;1097836;2246100.0;10803.0;4712614.0;460772.5;4712614.0;12;4876424;1;1;False;False;False;False;False;False;True;False;False;False;False
1351979;141000;15;1501;0;345381.0;243962;540044.0;0.0;1613457.0;460772.5;1613457.0;4;4453107;1;1;False;False;False;False;False;False;True;False;False;False;False
796437;32300;15;1501;0;387320.0;156018;656339.0;0.0;812357.0;0.0;812357.0;3;4468516;7;1;False;False;False;False;False;True;False;False;False;False;False
2091554;268100;15;1501;0;973643.0;1251977;1055377.0;0.0;2307354.0;0.0;2307354.0;7;3077951;1;1;False;False;False;False;False;False;True;False;False;False;True
1032527;166643;15;1501;0;257587.0;407971;684016.0;562.0;1091987.0;0.0;1091987.0;5;2655173;1;1;False;False;False;False;False;False;True;False;False;False;False
4362170;662997;15;1501;0;434342.0;3979008;2328075.0;106113.0;6366425.0;59342.0;6366425.0;3;2731898;1;1;False;False;False;False;False;False;True;False;False;False;True
371678;515350;15;1501;0;34073.0;0;768143.0;0.0;769514.0;1371.0;769514.0;2;3218109;7;1;False;False;False;False;False;True;False;False;False;False;False
3457187;2147202;15;1501;0;23554.0;283117;3679823.0;54782.0;4363224.0;400284.0;4363224.0;7;114821;9;0;False;False;False;False;False;False;False;False;False;False;True
2194993;90000;15;1501;0;884614.0;0;2297324.0;0.0;2312294.0;14970.0;2312294.0;3;6460528;1;1;False;False;False;False;False;False;True;False;False;False;True
4963236;733557;15;1501;0;734287.0;1826591;3548829.0;0.0;5375420.0;0.0;5375420.0;10;4387767;1;1;False;False;False;False;False;False;True;False;False;False;True
3704450;473227;15;1501;0;1046730.0;1087487;2967923.0;178961.0;4133763.0;78353.0;4133763.0;16;4602740;1;1;False;False;False;False;False;False;True;False;False;False;True
1526296;5000;15;1501;0;447726.0;749011;1238696.0;0.0;1987707.0;0.0;1987707.0;3;6192528;1;1;False;False;False;False;False;False;True;False;False;False;True
1358816;230965;15;1501;0;680042.0;1047238;587115.0;0.0;1634353.0;0.0;1634353.0;17;2378832;1;3;False;False;False;True;True;False;True;False;False;False;False
729394;50000;15;1501;0;160905.0;344727;294875.0;0.0;729602.0;90000.0;729602.0;6;3495455;1;1;False;False;False;False;False;False;True;False;False;False;False
3154952;10156;15;1501;0;640269.0;1263730;1891585.0;102006.0;3155315.0;0.0;3155315.0;3;3511860;9;0;False;False;False;False;False;False;False;False;False;False;True
594370;1332602;15;1501;0;454723.0;152954;1626433.0;13937.0;3337132.0;460772.5;3337132.0;5;3140975;1;1;False;False;False;False;False;False;True;False;False;False;True
1663495;30000;15;1501;0;588409.0;392428;1287597.0;0.0;1680025.0;0.0;1680025.0;4;4043924;1;1;False;False;False;False;False;False;True;False;False;False;True
6047967;200000;15;1501;0;0.0;310;1992083.0;0.0;11533479.75;460772.5;11533479.75;6;5886037;1;1;False;False;False;False;False;False;True;False;False;False;True
262027;100000;15;1501;0;163160.0;11892;268303.0;0.0;280195.0;0.0;280195.0;3;4577702;5;1;False;False;False;False;False;False;False;False;True;False;False
1163470;50000;15;1501;0;123815.0;674635;489038.0;0.0;1163673.0;0.0;1163673.0;4;3721748;1;1;False;False;False;False;False;False;True;False;False;False;True
393084;10000;15;1501;0;670778.0;325923;461121.0;0.0;788467.0;1423.0;788467.0;19;5539190;7;1;False;False;False;False;False;True;False;False;False;False;False
1579918;470000;15;1501;0;353503.0;1840;1761968.0;0.0;1763808.0;0.0;1763808.0;8;2803554;9;0;False;False;False;False;False;False;False;False;False;False;True
561314;26375;15;1501;0;130681.0;362734;303084.0;0.0;665818.0;0.0;665818.0;1;2661718;1;1;False;False;False;False;False;False;True;False;False;False;False
1316904;193792;15;1501;0;292163.0;164513;1741150.0;0.0;1905663.0;0.0;1905663.0;6;4292539;7;1;False;False;False;False;False;True;False;False;False;True;False
1010164;78750;15;1501;0;1234375.0;567134;830587.0;85152.0;1397721.0;0.0;1397721.0;17;3485656;1;2;False;False;False;True;False;False;True;False;False;False;False
1435611;219358;15;1501;0;574790.0;952092;636093.0;60.0;1588185.0;0.0;1588185.0;6;5021393;1;1;False;False;False;False;False;False;True;False;False;False;False
2427792;14000;15;1501;0;389837.0;1220357;1208531.0;0.0;2428888.0;0.0;2428888.0;2;3883019;1;1;False;False;False;False;False;False;True;False;False;False;True
1469777;5000;15;1501;0;266260.0;1274430;157146.0;5456.0;1471320.0;39744.0;1471320.0;1;2872218;1;1;False;False;False;False;False;False;True;False;False;False;False
2722248;15000;15;1501;0;448289.0;2056225;700774.0;0.0;2756999.0;0.0;2756999.0;4;2436103;1;1;False;False;False;False;False;False;True;False;False;False;True
182387;60000;15;1501;0;424351.0;471304;146751.0;0.0;618055.0;0.0;618055.0;9;3203102;1;1;False;False;False;False;False;False;True;False;False;False;False
3446838;535584;15;1501;0;2359756.0;282624;3560929.0;0.0;3843553.0;0.0;3843553.0;22;5877876;1;5;True;True;True;False;False;False;True;False;True;False;True
500500;20000;15;1501;0;1241372.0;314764;663897.0;0.0;978661.0;0.0;978661.0;0;2903427;1;1;False;False;False;False;False;False;True;False;False;False;False
547766;427700;15;1501;0;232715.0;233115;14829.0;10.0;800791.0;460772.5;800791.0;4;2949606;1;1;False;False;False;False;False;False;True;False;False;False;False
1663825;632380;15;1501;0;558203.0;1080795;691242.0;3566.0;1772037.0;0.0;1772037.0;5;2839336;3;1;True;False;False;False;False;False;False;False;False;True;True
1102897;105200;15;1501;0;241219.0;590587;512858.0;0.0;1103445.0;0.0;1103445.0;4;3769764;1;1;False;False;False;False;False;False;True;False;False;False;False
480863;34500;15;1501;0;245965.0;136193;443118.0;0.0;579311.0;0.0;579311.0;4;2189007;1;1;False;False;False;False;False;False;True;False;False;False;False
2049998;649945;15;1501;0;491563.0;1350903;1836752.0;0.0;3187655.0;0.0;3187655.0;5;3910736;1;4;False;False;True;True;False;False;True;False;True;False;True
2919574;2478553;15;1501;0;299007.0;1549694;2680952.0;9152.0;6233081.0;460772.5;6233081.0;8;3585554;1;1;False;False;False;False;False;False;True;False;False;False;True
2555625;10000;15;1501;0;991458.0;275348;2285303.0;0.0;2560651.0;0.0;2560651.0;6;3964363;1;1;False;False;False;False;False;False;True;False;False;False;True
1474301;20000;15;1501;0;545606.0;1118968;766862.0;0.0;1885830.0;0.0;1885830.0;5;3572461;1;1;False;False;False;False;False;False;True;False;False;False;True
265028;52000;15;1501;0;147445.0;525540;34596.0;0.0;560136.0;0.0;560136.0;4;2208167;1;1;False;False;False;False;False;False;True;False;False;False;False
6929849;2478553;15;1501;0;2182164.0;1763216;5865724.375;26544.0;8141532.0;263666.0;8141532.0;11;4965252;3;3;True;False;False;True;False;False;False;False;True;False;True
1447978;1149230;15;1501;0;509496.0;423467;1187455.0;19559.0;1716726.0;105804.0;1716726.0;8;3090045;1;1;False;False;False;False;False;False;True;False;False;False;True
927547;157500;15;1501;0;1096634.0;70529;1587814.0;676.0;1697894.0;39551.0;1697894.0;14;2931593;8;3;True;False;False;False;True;False;False;False;True;False;True
170783;126141;15;1501;0;550296.0;205385;177781.0;0.0;383166.0;0.0;383166.0;2;2112623;2;2;False;False;True;False;False;False;True;False;False;False;False
559863;45000;15;1501;0;213576.0;6129;553734.0;0.0;559863.0;0.0;559863.0;3;2313568;1;1;False;False;False;False;False;False;True;False;False;False;False
315436;315000;15;1501;0;206962.0;665882;616845.0;0.0;1713640.0;430913.0;1713640.0;3;2287848;1;1;False;False;False;False;False;False;True;False;False;False;False
285599;6000;15;1501;0;287885.0;580007;429992.0;0.0;1009999.0;0.0;1009999.0;4;3597735;2;1;False;False;True;False;False;False;False;False;False;False;False
1335931;5000;15;1501;0;541671.0;25068;1424500.0;302.0;1449568.0;0.0;1449568.0;6;5488941;7;1;False;False;False;False;False;True;False;False;False;False;True
3507607;36509;15;1501;0;527206.0;1823007;1855236.0;0.0;3678243.0;0.0;3678243.0;6;3093523;1;1;False;False;False;False;False;False;True;False;False;False;True
1542477;730365;15;1501;0;2.0;1070784;998119.0;407.0;2231140.0;162237.0;2231140.0;31;10;5;1;False;False;False;False;False;False;False;False;True;False;True
1411495;30000;15;1501;0;606129.0;537492;572478.0;0.0;1429970.0;320000.0;1429970.0;3;4040861;1;1;False;False;False;False;False;False;True;False;False;True;True
5349144;918642;15;1501;0;2173396.0;3303439;1447320.0;4841.0;5419604.0;460772.5;5419604.0;10;8514726;9;0;False;False;False;False;False;False;False;False;False;False;True
625703;60000;15;1501;0;3281143.25;0;337854.0;4350.0;827775.0;460772.5;827775.0;8;4037200;1;1;False;False;False;False;False;False;True;False;False;False;False
580069;206000;15;1501;0;1036688.0;62441;1208408.0;0.0;2533200.0;460772.5;2533200.0;12;5844881;1;1;False;False;False;False;False;False;True;False;False;False;True
1455625;150000;15;1501;0;434322.0;1084868;586627.0;0.0;1671495.0;0.0;1671495.0;6;3908576;9;0;False;False;False;False;False;False;False;False;False;False;True
1306470;370000;15;1501;0;340197.0;541868;1082419.0;0.0;1624287.0;0.0;1624287.0;1;2144164;1;1;False;False;False;False;False;False;True;False;False;True;True
3780517;1131730;15;1501;0;2430788.0;848424;4277068.0;1921.0;5984544.0;460772.5;5984544.0;13;5983393;1;6;True;True;False;True;True;False;True;False;True;True;True
406016;1500;15;1501;0;482294.0;309529;522129.0;0.0;879601.0;47943.0;879601.0;6;4309116;1;1;False;False;False;False;False;False;True;False;False;False;False
4016833;80000;15;1501;0;22669.0;3756047;260786.0;0.0;4016833.0;0.0;4016833.0;0;2852247;1;1;False;False;False;False;False;False;True;False;False;False;True
2102367;100000;15;1501;0;826326.0;304317;1848440.0;0.0;2152757.0;0.0;2152757.0;11;4143129;1;1;False;False;False;False;False;False;True;False;False;False;True
640152;1000;15;1501;0;2325585.0;409452;0.0;280952.0;1373173.0;460772.5;1373173.0;26;5465407;1;1;False;False;False;False;False;False;True;False;False;False;False
1152137;290702;15;1501;0;2084860.0;586806;522586.0;126.0;1380985.0;271593.0;1380985.0;15;4434325;1;2;False;False;False;True;False;False;True;False;False;True;False
1145851;50000;15;1501;0;192242.0;493225;680196.0;0.0;1173421.0;0.0;1173421.0;1;3152842;1;1;False;False;False;False;False;False;True;False;False;False;True
5799841;180000;15;1501;0;1380700.0;1084327;5865724.375;3745.0;7224737.0;42191.0;7224737.0;15;6230188;1;2;True;False;False;False;False;False;True;False;False;False;True
1162204;514158;15;1501;0;263770.0;613274;604757.0;0.0;1218031.0;0.0;1218031.0;4;2751169;1;1;False;False;False;False;False;False;True;False;False;False;True
1349532;10000;15;1501;0;640185.0;73069;1788234.0;0.0;1861303.0;0.0;1861303.0;8;4968828;1;1;False;False;False;False;False;False;True;False;False;False;True
2088357;150002;15;1501;0;1004097.0;2100531;704201.0;0.0;2804732.0;0.0;2804732.0;14;3624355;2;2;False;False;True;False;False;False;False;False;True;False;True
2407602;720000;15;1501;0;1158851.0;422806;1238385.0;0.0;3094659.0;460772.5;3094659.0;5;5295706;1;1;False;False;False;False;False;False;True;False;False;False;True
1794559;50762;15;1501;0;682916.0;982426;801007.0;0.0;1824254.0;40821.0;1824254.0;11;3849995;4;2;False;True;False;False;False;False;False;False;True;False;True
1257533;20000;15;1501;0;311722.0;974937;388104.0;0.0;1363041.0;0.0;1363041.0;6;3169925;1;2;False;False;False;False;False;False;True;False;True;False;True
1210284;360000;15;1501;0;438284.0;4820;737634.0;0.0;1578583.0;460772.5;1578583.0;3;2695389;1;1;False;False;False;False;False;False;True;False;False;False;True
1777840;2478553;15;1501;0;16305.0;773600;1071982.0;0.0;1845582.0;0.0;1845582.0;0;3491305;1;1;False;False;False;False;False;False;True;False;False;False;True
1405664;140500;15;1501;0;1577233.0;301874;1144452.0;0.0;1446326.0;0.0;1446326.0;9;2536707;1;1;False;False;False;False;False;False;True;False;False;False;True
3234241;1000075;15;1501;0;970620.0;3064736;1852357.0;0.0;4917093.0;0.0;4917093.0;16;3896676;1;1;False;False;False;False;False;False;True;False;False;False;True
453380;9400;15;1501;0;599138.0;320884;700311.0;0.0;1021195.0;0.0;1021195.0;12;4174237;7;1;False;False;False;False;False;True;False;False;False;False;False
335509;5550;15;1501;0;1116884.0;313810;417907.0;0.0;731717.0;0.0;731717.0;8;2246954;1;1;False;False;False;False;False;False;True;False;False;False;False
1974327;22000;15;1501;0;1023736.0;794478;1306006.0;0.0;2100484.0;0.0;2100484.0;4;6262937;1;1;False;False;False;False;False;False;True;False;False;False;True
1857723;22300;15;1501;0;431710.0;50070;1937769.0;0.0;1987839.0;0.0;1987839.0;6;2222252;1;1;False;False;False;False;False;False;True;False;False;False;True
1537744;500;15;1501;0;684308.0;1438801;116468.0;3.0;1556140.0;871.0;1556140.0;2;2115127;9;0;False;False;False;False;False;False;False;False;False;False;True
7268155;1487983;15;1501;0;1008314.0;5277292;2779381.0;60015.0;8474339.0;0.0;8474339.0;16;2906415;3;1;True;False;False;False;False;False;False;False;False;True;True
1019240;380000;15;1501;0;1327997.0;806865;733662.0;121386.0;1540527.0;0.0;1540527.0;13;2667059;3;1;True;False;False;False;False;False;False;False;False;False;True
655147;293919;15;1501;0;216189.0;418;655698.0;0.0;656116.0;0.0;656116.0;2;2567750;9;0;False;False;False;False;False;False;False;False;False;False;False
761348;114900;15;1501;0;944600.0;582889;991779.0;0.0;1574668.0;0.0;1574668.0;7;6499694;2;1;False;False;True;False;False;False;False;False;False;False;True
3249511;20000;15;1501;0;630072.0;0;961579.0;186.0;3345815.0;460772.5;3345815.0;4;3222235;2;3;False;True;True;False;True;False;False;False;False;False;True
669976;167280;15;1501;0;871368.0;501066;378814.0;21.0;879880.0;0.0;879880.0;5;2568677;3;3;True;False;False;True;False;False;False;False;True;False;False
1101811;500000;15;1501;0;585034.0;535461;1163369.0;0.0;1698830.0;0.0;1698830.0;9;4814182;2;1;False;False;True;False;False;False;False;False;False;False;True
3076991;90000;15;1501;0;878072.0;1497676;835548.0;0.0;3612061.0;460772.5;3612061.0;5;2304061;1;1;False;False;False;False;False;False;True;False;False;False;True
2139081;200000;15;1501;0;1166003.0;773045;1465072.0;0.0;2238117.0;0.0;2238117.0;5;4580758;1;1;False;False;False;False;False;False;True;False;False;False;True
1306966;115000;15;1501;0;489832.0;863176;499195.0;215.0;1362371.0;0.0;1362371.0;13;5116002;1;1;False;False;False;False;False;False;True;False;False;True;True
880131;120000;15;1501;0;408174.0;0;281811.0;0.0;911340.0;460772.5;911340.0;10;3328451;1;1;False;False;False;False;False;False;True;False;False;False;False
616392;500000;15;1501;0;444483.0;2759;1174981.0;0.0;1177740.0;0.0;1177740.0;0;2222414;7;1;False;False;False;False;False;True;False;False;False;False;False
1213979;20960;15;1501;0;359448.0;444767;557629.0;0.0;1248961.0;246565.0;1248961.0;7;2396319;1;1;False;False;False;False;False;False;True;False;False;False;True
826798;51808;15;1501;0;404042.0;272851;565596.0;0.0;838447.0;0.0;838447.0;1;2535348;1;1;False;False;False;False;False;False;True;False;False;False;False
261908;103839;15;1501;0;113072.0;0;516153.0;0.0;519743.0;3590.0;519743.0;3;8146233;2;1;False;False;True;False;False;False;False;False;False;False;False
2010142;56812;15;1501;0;1112305.0;0;3090784.0;0.0;3300260.0;209476.0;3300260.0;5;5547574;1;1;False;False;False;False;False;False;True;False;False;False;True
1036666;300500;15;1501;0;610490.0;1481;1270424.0;0.0;1271905.0;0.0;1271905.0;4;4006022;1;1;False;False;False;False;False;False;True;False;False;False;True
696026;15800;15;1501;0;178381.0;1000;710416.0;0.0;711416.0;0.0;711416.0;2;2966190;5;1;False;False;False;False;False;False;False;False;True;False;False
2194956;645285;15;1501;0;381423.0;13080;1508917.0;0.0;2270458.0;460772.5;2270458.0;3;4619455;1;1;False;False;False;False;False;False;True;False;False;False;True
3038493;6550;15;1501;0;902816.0;0;1096657.0;12288.0;3098075.0;460772.5;3098075.0;7;6621515;1;1;False;False;False;False;False;False;True;False;False;False;True
1865363;637000;15;1501;0;984682.0;5277292;920353.0;166.0;6778635.0;0.0;6778635.0;6;5856021;1;1;False;False;False;False;False;False;True;False;False;False;True
1486023;460000;15;1501;0;454419.0;21547;1797627.0;0.0;1819174.0;0.0;1819174.0;4;2913414;1;1;False;False;False;False;False;False;True;False;False;False;True
1468884;127457;15;1501;0;571993.0;844170;637159.0;0.0;1481329.0;0.0;1481329.0;9;3656937;1;1;False;False;False;False;False;False;True;False;False;False;True
826243;56000;15;1501;0;404371.0;132002;705275.0;0.0;837277.0;0.0;837277.0;7;2858444;2;1;False;False;True;False;False;False;False;False;False;False;True
2277712;20000;15;1501;0;80372.0;1686187;719103.0;0.0;2405290.0;0.0;2405290.0;3;5224661;1;1;False;False;False;False;False;False;True;False;False;False;True
3556553;1075694;15;1501;0;1450492.0;3008987;1201858.0;5521.0;4210845.0;0.0;4210845.0;24;4307860;9;0;False;False;False;False;False;False;False;False;False;False;True
739874;120000;15;1501;0;222874.0;236195;577123.0;0.0;813318.0;0.0;813318.0;0;5191364;1;1;False;False;False;False;False;False;True;False;False;False;False
90295;206000;15;1501;0;204565.0;0;90295.0;158475.0;90295.0;0.0;90295.0;4;3965393;1;1;False;False;False;False;False;False;True;False;False;False;False
463709;558072;15;1501;0;1244842.0;1064028;1443111.0;0.0;2507139.0;0.0;2507139.0;16;3155905;2;1;False;False;True;False;False;False;False;False;False;False;True
2556149;170000;15;1501;0;855251.0;407780;909926.0;13595.0;2931569.0;460772.5;2931569.0;2;4769725;3;1;True;False;False;False;False;False;False;False;False;False;True
3534017;893991;15;1501;0;411851.0;1593008;1980742.0;141943.0;10050621.0;460772.5;10050621.0;52;1048188;9;0;False;False;False;False;False;False;False;False;False;True;True
4006475;250000;15;1501;0;2231717.0;3202055;3772654.0;11114.0;6974709.0;0.0;6974709.0;12;3659133;4;1;False;True;False;False;False;False;False;False;False;False;True
5065011;1010000;15;1501;0;1111073.0;0;3408379.0;24252.0;5102741.0;460772.5;5102741.0;16;5525217;1;1;False;False;False;False;False;False;True;False;False;True;True
469452;364107;15;1501;0;146937.0;235955;508058.0;0.0;744013.0;0.0;744013.0;1;2222647;1;1;False;False;False;False;False;False;True;False;False;False;False
2368555;450000;15;1501;0;308952.0;1639600;1378633.0;0.0;3018233.0;0.0;3018233.0;5;3672586;1;1;False;False;False;False;False;False;True;False;False;False;True
3674378;1019921;15;1501;0;241872.0;2427112;1438420.0;0.0;3865532.0;0.0;3865532.0;3;2439382;1;3;True;False;False;False;True;False;True;False;False;True;True
2450008;286820;15;1501;0;433284.0;1033576;864368.0;110.0;3356076.0;460772.5;3356076.0;7;2258256;1;1;False;False;False;False;False;False;True;False;False;True;True
1171821;353000;15;1501;0;2515306.0;1859693;1133555.0;1857.0;2993248.0;0.0;2993248.0;44;4509892;9;0;False;False;False;False;False;False;False;False;False;False;True
769540;153000;15;1501;0;793853.0;0;1192976.0;0.0;2858965.0;460772.5;2858965.0;2;7134785;1;2;False;False;True;False;False;False;True;False;False;False;True
494079;300000;15;1501;0;363963.0;408977;673056.0;27966.0;1510132.0;428099.0;1510132.0;3;2951366;1;2;False;False;True;False;False;False;True;False;False;False;False
253643;50000;15;1501;0;370979.0;194445;363924.0;0.0;558369.0;0.0;558369.0;2;4080763;1;1;False;False;False;False;False;False;True;False;False;False;False
2001338;120000;15;1501;0;117980.0;1655789;351144.0;0.0;2006933.0;0.0;2006933.0;6;7611263;1;1;False;False;False;False;False;False;True;False;False;False;True
1390962;316675;15;1501;0;2153534.0;367809;1888137.0;16795.0;2256085.0;139.0;2256085.0;18;5830913;2;1;False;False;True;False;False;False;False;False;False;True;True
782467;385180;15;1501;0;596466.0;309899;875554.0;4007.0;1185453.0;0.0;1185453.0;5;4005591;8;1;False;False;False;False;True;False;False;False;False;False;True
774903;141000;15;1501;0;659651.0;457894;1412741.0;0.0;1870635.0;0.0;1870635.0;9;5748289;7;1;False;False;False;False;False;True;False;False;False;True;True
436243;87300;15;1501;0;543212.0;0;570549.0;75493.0;626760.0;56211.0;626760.0;2;3225195;1;1;False;False;False;False;False;False;True;False;False;False;False
3959460;970000;15;1501;0;659977.0;2848887;1129519.0;0.0;3978406.0;0.0;3978406.0;12;3894294;1;3;True;False;False;False;False;False;True;False;True;False;True
4915330;1005441;15;1501;0;1910325.0;2285647;2715670.0;1671.0;5001317.0;0.0;5001317.0;19;7177700;9;0;False;False;False;False;False;False;False;False;False;False;True
2818899;1044922;15;1501;0;2298762.0;442543;3096225.0;22188.0;4230863.0;460772.5;4230863.0;16;4221528;9;0;False;False;False;False;False;False;False;False;False;False;True
1150131;727;15;1501;0;1010758.0;906107;1303321.0;0.0;3122975.0;460772.5;3122975.0;8;4183370;1;1;False;False;False;False;False;False;True;False;False;True;True
2668730;600000;15;1501;0;180388.0;735612;2614856.0;6.0;3350468.0;0.0;3350468.0;6;5780380;1;2;False;False;True;False;False;False;True;False;False;True;True
3847976;324450;15;1501;0;1735296.0;2690859;1812518.0;1870.0;4503377.0;0.0;4503377.0;6;5465573;5;1;False;False;False;False;False;False;False;False;True;True;True
1263031;51600;15;1501;0;808312.0;831246;655122.0;70751.0;1486368.0;0.0;1486368.0;9;3926047;4;4;True;True;False;False;False;False;True;False;True;False;True
1737096;574289;15;1501;0;2176284.0;1897122;854796.0;0.0;2751918.0;0.0;2751918.0;7;4126015;2;1;False;False;True;False;False;False;False;False;False;False;True
1097862;15000;15;1501;0;144982.0;153775;1776314.0;4226.0;1930089.0;0.0;1930089.0;4;2789581;1;1;False;False;False;False;False;False;True;False;False;False;True
1344432;560000;15;1501;0;822875.0;1216387;1677510.0;12.0;5256106.0;460772.5;5256106.0;4;4159311;1;2;False;False;False;False;False;False;True;False;True;False;True
2131483;79500;15;1501;0;878626.0;568480;1682128.0;4.0;2250608.0;0.0;2250608.0;4;2299325;1;1;False;False;False;False;False;False;True;False;False;True;True
1056885;1000;15;1501;0;331414.0;1250998;376661.0;308.0;1627659.0;0.0;1627659.0;5;2137277;2;1;False;False;True;False;False;False;False;False;False;False;True
2803258;750000;15;1501;0;360658.0;31443;3021809.0;9.0;3053252.0;0.0;3053252.0;6;2491220;1;1;False;False;False;False;False;False;True;False;False;False;True
4428999;1104349;15;1501;0;2020001.0;1540350;5865724.375;8070.0;8722002.0;460772.5;8722002.0;10;7958979;1;1;False;False;False;False;False;False;True;False;False;True;True
2683237;546785;15;1501;0;370686.0;1700890;1286017.0;8.0;2986907.0;0.0;2986907.0;3;3371648;3;2;True;False;False;False;False;False;False;False;True;False;True
625437;465108;15;1501;0;391003.0;106893;636101.0;54.0;745633.0;2639.0;745633.0;5;3632110;1;1;False;False;False;False;False;False;True;False;False;False;False
2086429;159000;15;1501;0;1142279.0;641454;1503579.0;2.0;2145033.0;0.0;2145033.0;11;4833966;2;1;False;False;True;False;False;False;False;False;False;False;True
477696;195840;15;1501;0;552925.0;659932;176144.0;1.0;836076.0;0.0;836076.0;15;2495700;3;1;True;False;False;False;False;False;False;False;False;True;False
929295;67000;15;1501;0;20597.0;108041;365004.0;0.0;932530.0;459485.0;932530.0;3;4015478;1;1;False;False;False;False;False;False;True;False;False;False;False
1288661;93850;15;1501;0;373631.0;390353;921832.0;0.0;1312185.0;0.0;1312185.0;4;2514311;6;2;False;False;False;True;False;False;False;False;True;False;True
749260;100000;15;1501;0;955042.0;0;735120.0;116157.0;837111.0;101991.0;837111.0;7;7403707;7;1;False;False;False;False;False;True;False;False;False;False;True
3954415;437500;15;1501;0;1051128.0;275373;1789972.0;100416.0;6586868.0;460772.5;6586868.0;10;5149770;3;1;True;False;False;False;False;False;False;False;False;False;True
1104062;50000;15;1501;0;10679.0;318395;1129401.0;0.0;1518020.0;70224.0;1518020.0;6;15079;5;1;False;False;False;False;False;False;False;False;True;False;True
2305945;2478553;15;1501;0;1521083.0;5277292;4379669.0;0.0;11533479.75;0.0;11533479.75;2;5168813;1;1;False;False;False;False;False;False;True;False;False;False;False
2707627;115500;15;1501;0;1381157.0;2394820;541425.0;86955.0;2936245.0;0.0;2936245.0;6;8209294;9;0;False;False;False;False;False;False;False;False;False;True;True
2431498;550000;15;1501;0;253356.0;1683804;755761.0;0.0;2439565.0;0.0;2439565.0;4;7780395;1;3;False;False;False;True;False;False;True;False;True;True;True
2001230;614000;15;1501;0;3281143.25;620552;1846850.0;19169.0;2467402.0;0.0;2467402.0;5;7954113;2;1;False;False;True;False;False;False;False;False;False;False;True
8158541;810250;15;1501;0;1233594.0;0;4273023.0;241038.0;9028932.0;460772.5;9028932.0;6;6345736;1;1;False;False;False;False;False;False;True;False;False;False;True
4057542;45464;15;1501;0;919367.0;3606406;455886.0;0.0;4062292.0;0.0;4062292.0;1;8714378;6;4;True;False;False;True;False;False;True;False;True;False;True
2705388;150000;15;1501;0;1336873.0;2096468;907605.0;1.0;3004073.0;0.0;3004073.0;7;3764984;3;1;True;False;False;False;False;False;False;False;False;False;True
2090946;850000;15;1501;0;2903736.0;869467;2147144.0;12934.0;6459937.0;460772.5;6459937.0;27;3693289;2;1;False;False;True;False;False;False;False;False;False;True;True
2164639;36000;15;1501;0;2542207.0;89710;1437186.0;161658.0;2546117.0;460772.5;2546117.0;11;3640601;9;0;False;False;False;False;False;False;False;False;False;False;True
521461;251000;15;1501;0;627030.0;1267687;96051.0;31485.0;1640191.0;276453.0;1640191.0;10;4462229;1;1;False;False;False;False;False;False;True;False;False;False;False
1584485;250000;15;1501;0;403371.0;975411;3391248.0;126119.0;7088372.0;460772.5;7088372.0;6;2621613;1;1;False;False;False;False;False;False;True;False;False;True;True
438777;20000;15;1501;0;560954.0;21197;417941.0;0.0;512180.0;73042.0;512180.0;3;5082580;1;1;False;False;False;False;False;False;True;False;False;False;False
380032;10000;15;1501;0;239088.0;100375;388419.0;0.0;488794.0;0.0;488794.0;5;2976936;5;3;False;False;True;False;False;False;True;False;True;False;False
2769020;374073;15;1501;0;1278070.0;1590946;2183713.0;83825.0;3781889.0;7230.0;3781889.0;7;4227116;3;2;True;False;False;False;False;False;False;False;True;True;True
2096208;152140;15;1501;0;521691.0;1088236;1197786.0;0.0;2354756.0;68734.0;2354756.0;8;2556833;2;2;False;False;True;False;False;False;False;False;True;True;True
4408524;1000000;15;1501;0;3281143.25;3576476;2354000.0;0.0;5930476.0;0.0;5930476.0;15;5963549;9;0;False;False;False;False;False;False;False;False;False;False;True
2361695;331800;15;1501;0;1456324.0;2005241;463294.0;21327.0;2468535.0;0.0;2468535.0;6;3853216;3;1;True;False;False;False;False;False;False;False;False;False;True
1078216;212452;15;1501;0;237893.0;383425;727571.0;45250.0;1161183.0;50187.0;1161183.0;3;5768836;1;1;False;False;False;False;False;False;True;False;False;False;False
