activo_corriente;capital_invertido;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;provincia;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;publicidad;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;usa_ventas_comisionistas;uso_de_software;ventas_ventas_comisionistas;sobrevive_2años
1010164;78750;1234375;567134;830587;1501;85152;1397721;0;1397721;17;3485656;ventas_mostrador;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0
1435611;219358;574790;952092;636093;1501;60;1588185;0;1588185;6;5021393;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2427792;14000;389837;1220357;1208531;1501;0;2428888;0;2428888;2;3883019;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1469777;5000;266260;1274430;157146;1501;5456;1471320;39744;1471320;1;2872218;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2722248;15000;448289;2056225;700774;1501;0;2756999;0;2756999;4;2436103;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
182387;60000;424351;471304;146751;1501;0;618055;0;618055;9;3203102;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3446838;535584;2359756;282624;3560929;1501;0;3843553;0;3843553;22;5877876;ventas_mostrador;5;1;1;1;1;0;0;0;1;0;1;0;0;0;1
500500;20000;1241372;314764;663897;1501;0;978661;0;978661;0;2903427;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
547766;427700;232715;233115;14829;1501;10;800791;552847;800791;4;2949606;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1663825;632380;558203;1080795;691242;1501;3566;1772037;0;1772037;5;2839336;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1102897;105200;241219;590587;512858;1501;0;1103445;0;1103445;4;3769764;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
480863;34500;245965;136193;443118;1501;0;579311;0;579311;4;2189007;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2049998;649945;491563;1350903;1836752;1501;0;3187655;0;3187655;5;3910736;ventas_mostrador;4;0;0;0;1;1;0;0;1;0;1;0;0;0;0
2919574;2555258;299007;1549694;2680952;1501;9152;6233081;2002435;6233081;8;3585554;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2555625;10000;991458;275348;2285303;1501;0;2560651;0;2560651;6;3964363;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1474301;20000;545606;1118968;766862;1501;0;1885830;0;1885830;5;3572461;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
265028;52000;147445;525540;34596;1501;0;560136;0;560136;4;2208167;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6929849;6000000;2182164;1763216;6114650;1501;26544;8141532;263666;8141532;11;4965252;ventas_catalogo;3;1;1;0;0;1;0;0;0;0;1;0;0;0;0
1447978;1149230;509496;423467;1187455;1501;19559;1716726;105804;1716726;8;3090045;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
927547;157500;1096634;70529;1587814;1501;676;1697894;39551;1697894;14;2931593;ventas_ferias;3;1;1;0;0;0;1;0;0;0;1;0;0;0;0
170783;126141;550296;205385;177781;1501;0;383166;0;383166;2;2112623;ventas_domicilio;2;1;0;0;1;0;0;0;1;0;0;0;0;0;1
559863;45000;213576;6129;553734;1501;0;559863;0;559863;3;2313568;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
315436;315000;206962;665882;616845;1501;0;1713640;430913;1713640;3;2287848;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
285599;6000;287885;580007;429992;1501;0;1009999;0;1009999;4;3597735;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1335931;5000;541671;25068;1424500;1501;302;1449568;0;1449568;6;5488941;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
3507607;36509;527206;1823007;1855236;1501;0;3678243;0;3678243;6;3093523;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1542477;730365;2;1070784;998119;1501;407;2231140;162237;2231140;31;10;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1411495;30000;606129;537492;572478;1501;0;1429970;320000;1429970;3;4040861;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
5349144;918642;2173396;3303439;1447320;1501;4841;5419604;668845;5419604;10;8514726;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
625703;60000;4028200;0;337854;1501;4350;827775;489921;827775;8;4037200;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
580069;206000;1036688;62441;1208408;1501;0;2533200;1262351;2533200;12;5844881;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1455625;150000;434322;1084868;586627;1501;0;1671495;0;1671495;6;3908576;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1306470;370000;340197;541868;1082419;1501;0;1624287;0;1624287;1;2144164;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
3780517;1131730;2430788;848424;4277068;1501;1921;5984544;859052;5984544;13;5983393;ventas_mostrador;6;1;1;1;0;1;1;0;1;0;1;0;1;0;0
406016;1500;482294;309529;522129;1501;0;879601;47943;879601;6;4309116;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
4016833;80000;22669;3756047;260786;1501;0;4016833;0;4016833;0;2852247;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2102367;100000;826326;304317;1848440;1501;0;2152757;0;2152757;11;4143129;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
640152;1000;2325585;409452;-1167196;1501;280952;1373173;2130917;1373173;26;5465407;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1152137;290702;2084860;586806;522586;1501;126;1380985;271593;1380985;15;4434325;ventas_mostrador;2;1;0;0;0;1;0;0;1;0;0;0;1;0;0
1145851;50000;192242;493225;680196;1501;0;1173421;0;1173421;1;3152842;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
5799841;180000;1380700;1084327;6098219;1501;3745;7224737;42191;7224737;15;6230188;ventas_mostrador;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1162204;514158;263770;613274;604757;1501;0;1218031;0;1218031;4;2751169;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1349532;10000;640185;73069;1788234;1501;0;1861303;0;1861303;8;4968828;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2088357;150002;1004097;2100531;704201;1501;0;2804732;0;2804732;14;3624355;ventas_domicilio;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0
2407602;720000;1158851;422806;1238385;1501;0;3094659;1433468;3094659;5;5295706;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1794559;50762;682916;982426;801007;1501;0;1824254;40821;1824254;11;3849995;ventas_comisionistas;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0
1257533;20000;311722;974937;388104;1501;0;1363041;0;1363041;6;3169925;ventas_mostrador;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0
1210284;360000;438284;4820;737634;1501;0;1578583;836129;1578583;3;2695389;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1777840;2678000;16305;773600;1071982;1501;0;1845582;0;1845582;0;3491305;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1405664;140500;1577233;301874;1144452;1501;0;1446326;0;1446326;9;2536707;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3234241;1000075;970620;3064736;1852357;1501;0;4917093;0;4917093;16;3896676;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
453380;9400;599138;320884;700311;1501;0;1021195;0;1021195;12;4174237;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
335509;5550;1116884;313810;417907;1501;0;731717;0;731717;8;2246954;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1974327;22000;1023736;794478;1306006;1501;0;2100484;0;2100484;4;6262937;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1857723;22300;431710;50070;1937769;1501;0;1987839;0;1987839;6;2222252;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1537744;500;684308;1438801;116468;1501;3;1556140;871;1556140;2;2115127;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7268155;1487983;1008314;5694958;2779381;1501;60015;8474339;0;8474339;16;2906415;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0
1019240;380000;1327997;806865;733662;1501;121386;1540527;0;1540527;13;2667059;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
655147;293919;216189;418;655698;1501;0;656116;0;656116;2;2567750;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
761348;114900;944600;582889;991779;1501;0;1574668;0;1574668;7;6499694;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1
3249511;20000;630072;0;961579;1501;186;3345815;2384236;3345815;4;3222235;ventas_domicilio;3;1;0;1;1;0;1;0;0;0;0;0;0;0;0
669976;167280;871368;501066;378814;1501;21;879880;0;879880;5;2568677;ventas_catalogo;3;1;1;0;0;1;0;0;0;0;1;0;0;0;0
1101811;500000;585034;535461;1163369;1501;0;1698830;0;1698830;9;4814182;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3076991;90000;878072;1497676;835548;1501;0;3612061;1278837;3612061;5;2304061;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2139081;200000;1166003;773045;1465072;1501;0;2238117;0;2238117;5;4580758;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1306966;115000;489832;863176;499195;1501;215;1362371;0;1362371;13;5116002;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
880131;120000;408174;0;281811;1501;0;911340;629529;911340;10;3328451;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
616392;500000;444483;2759;1174981;1501;0;1177740;0;1177740;0;2222414;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1213979;20960;359448;444767;557629;1501;0;1248961;246565;1248961;7;2396319;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
826798;51808;404042;272851;565596;1501;0;838447;0;838447;1;2535348;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
261908;103839;113072;0;516153;1501;0;519743;3590;519743;3;8146233;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010142;56812;1112305;0;3090784;1501;0;3300260;209476;3300260;5;5547574;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1036666;300500;610490;1481;1270424;1501;0;1271905;0;1271905;4;4006022;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
696026;15800;178381;1000;710416;1501;0;711416;0;711416;2;2966190;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2194956;645285;381423;13080;1508917;1501;0;2270458;748461;2270458;3;4619455;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3038493;6550;902816;0;1096657;1501;12288;3098075;2001418;3098075;7;6621515;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1865363;637000;984682;5858282;920353;1501;166;6778635;0;6778635;6;5856021;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1486023;460000;454419;21547;1797627;1501;0;1819174;0;1819174;4;2913414;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1468884;127457;571993;844170;637159;1501;0;1481329;0;1481329;9;3656937;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
826243;56000;404371;132002;705275;1501;0;837277;0;837277;7;2858444;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2277712;20000;80372;1686187;719103;1501;0;2405290;0;2405290;3;5224661;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3556553;1075694;1450492;3008987;1201858;1501;5521;4210845;0;4210845;24;4307860;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
739874;120000;222874;236195;577123;1501;0;813318;0;813318;0;5191364;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
90295;206000;204565;0;90295;1501;158475;90295;0;90295;4;3965393;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
463709;558072;1244842;1064028;1443111;1501;0;2507139;0;2507139;16;3155905;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2556149;170000;855251;407780;909926;1501;13595;2931569;1613863;2931569;2;4769725;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3534017;893991;411851;1593008;1980742;1501;141943;10050621;6476871;10050621;52;1048188;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
4006475;250000;2231717;3202055;3772654;1501;11114;6974709;0;6974709;12;3659133;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
5065011;1010000;1111073;0;3408379;1501;24252;5102741;1694362;5102741;16;5525217;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
469452;364107;146937;235955;508058;1501;0;744013;0;744013;1;2222647;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2368555;450000;308952;1639600;1378633;1501;0;3018233;0;3018233;5;3672586;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3674378;1019921;241872;2427112;1438420;1501;0;3865532;0;3865532;3;2439382;ventas_mostrador;3;1;1;0;0;0;1;0;1;0;0;0;1;0;0
2450008;286820;433284;1033576;864368;1501;110;3356076;1458132;3356076;7;2258256;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1171821;353000;2515306;1859693;1133555;1501;1857;2993248;0;2993248;44;4509892;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769540;153000;793853;0;1192976;1501;0;2858965;1665989;2858965;2;7134785;ventas_mostrador;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0
494079;300000;363963;408977;673056;1501;27966;1510132;428099;1510132;3;2951366;ventas_mostrador;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0
253643;50000;370979;194445;363924;1501;0;558369;0;558369;2;4080763;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2001338;120000;117980;1655789;351144;1501;0;2006933;0;2006933;6;7611263;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1390962;316675;2153534;367809;1888137;1501;16795;2256085;139;2256085;18;5830913;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0
782467;385180;596466;309899;875554;1501;4007;1185453;0;1185453;5;4005591;ventas_ferias;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
774903;141000;659651;457894;1412741;1501;0;1870635;0;1870635;9;5748289;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
436243;87300;543212;0;570549;1501;75493;626760;56211;626760;2;3225195;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3959460;970000;659977;2848887;1129519;1501;0;3978406;0;3978406;12;3894294;ventas_mostrador;3;0;1;0;0;0;0;0;1;0;1;0;0;0;0
4915330;1005441;1910325;2285647;2715670;1501;1671;5001317;0;5001317;19;7177700;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2818899;1044922;2298762;442543;3096225;1501;22188;4230863;692095;4230863;16;4221528;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1150131;727;1010758;906107;1303321;1501;0;3122975;913547;3122975;8;4183370;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
2668730;600000;180388;735612;2614856;1501;6;3350468;0;3350468;6;5780380;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;1;0;0
3847976;324450;1735296;2690859;1812518;1501;1870;4503377;0;4503377;6;5465573;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0
1263031;51600;808312;831246;655122;1501;70751;1486368;0;1486368;9;3926047;ventas_comisionistas;4;0;1;1;0;0;0;0;1;0;1;0;0;0;0
1737096;574289;2176284;1897122;854796;1501;0;2751918;0;2751918;7;4126015;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
1097862;15000;144982;153775;1776314;1501;4226;1930089;0;1930089;4;2789581;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1344432;560000;822875;1216387;1677510;1501;12;5256106;2362209;5256106;4;4159311;ventas_mostrador;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2131483;79500;878626;568480;1682128;1501;4;2250608;0;2250608;4;2299325;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1056885;1000;331414;1250998;376661;1501;308;1627659;0;1627659;5;2137277;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2803258;750000;360658;31443;3021809;1501;9;3053252;0;3053252;6;2491220;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4428999;1104349;2020001;1540350;6163856;1501;8070;8722002;1017796;8722002;10;7958979;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2683237;546785;370686;1700890;1286017;1501;8;2986907;0;2986907;3;3371648;ventas_catalogo;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0
625437;465108;391003;106893;636101;1501;54;745633;2639;745633;5;3632110;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2086429;159000;1142279;641454;1503579;1501;2;2145033;0;2145033;11;4833966;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
477696;195840;552925;659932;176144;1501;1;836076;0;836076;15;2495700;ventas_catalogo;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0
929295;67000;20597;108041;365004;1501;0;932530;459485;932530;3;4015478;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1288661;93850;373631;390353;921832;1501;0;1312185;0;1312185;4;2514311;ventas_ecommerce;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
749260;100000;955042;0;735120;1501;116157;837111;101991;837111;7;7403707;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3954415;437500;1051128;275373;1789972;1501;100416;6586868;4521523;6586868;10;5149770;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1104062;50000;10679;318395;1129401;1501;0;1518020;70224;1518020;6;15079;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
2305945;3074000;1521083;10503349;4379669;1501;0;14883018;0;14883018;2;5168813;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2707627;115500;1381157;2394820;541425;1501;86955;2936245;0;2936245;6;8209294;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
2431498;550000;253356;1683804;755761;1501;0;2439565;0;2439565;4;7780395;ventas_mostrador;3;0;0;0;0;1;0;0;1;0;1;0;1;0;1
2001230;614000;5053114;620552;1846850;1501;19169;2467402;0;2467402;5;7954113;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9004532;810250;1233594;0;4273023;1501;241038;9028932;4755909;9028932;6;6345736;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4057542;45464;919367;3606406;455886;1501;0;4062292;0;4062292;1;8714378;ventas_ecommerce;4;0;1;0;0;1;0;0;1;0;1;0;0;0;0
2705388;150000;1336873;2096468;907605;1501;1;3004073;0;3004073;7;3764984;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2090946;850000;2903736;869467;2147144;1501;12934;6459937;3443326;6459937;27;3693289;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0
2164639;36000;2542207;89710;1437186;1501;161658;2546117;1019221;2546117;11;3640601;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521461;251000;627030;1267687;96051;1501;31485;1640191;276453;1640191;10;4462229;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1584485;250000;403371;975411;3391248;1501;126119;7088372;2721713;7088372;6;2621613;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
438777;20000;560954;21197;417941;1501;0;512180;73042;512180;3;5082580;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
380032;10000;239088;100375;388419;1501;0;488794;0;488794;5;2976936;ventas_telefono;3;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2769020;374073;1278070;1590946;2183713;1501;83825;3781889;7230;3781889;7;4227116;ventas_catalogo;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0
2096208;152140;521691;1088236;1197786;1501;0;2354756;68734;2354756;8;2556833;ventas_domicilio;2;0;0;0;1;0;0;0;0;0;1;0;1;0;1
4408524;1000000;3491996;3576476;2354000;1501;0;5930476;0;5930476;15;5963549;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2361695;331800;1456324;2005241;463294;1501;21327;2468535;0;2468535;6;3853216;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1078216;212452;237893;383425;727571;1501;45250;1161183;50187;1161183;3;5768836;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
586400;10000;420561;496958;144522;1501;5502;641480;0;641480;2;5552032;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
634958;101520;143008;521629;269229;1501;0;790858;0;790858;4;2234500;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
949659;27700;660393;557352;544826;1501;0;1103953;1775;1103953;3;2223063;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3295796;1006035;1711669;2632533;1708500;1501;12696;4341033;0;4341033;5;8676208;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
5224709;2097221;1054462;4384595;3846730;1501;0;8231325;0;8231325;3;6025616;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
316593;30000;407644;0;232466;1501;0;1488808;1256342;1488808;6;3206849;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
309716;120000;293591;301856;352494;1501;1040;933930;279580;933930;4;3813153;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1759396;934800;1433965;64606;2171572;1501;0;2236178;0;2236178;9;4876925;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
319401;1100;1584086;26695;505664;1501;0;532359;0;532359;19;2124298;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1421433;193103;488296;1339546;242368;1501;0;1581914;0;1581914;12;4272831;ventas_domicilio;2;1;0;0;1;0;0;0;0;0;1;0;1;0;0
704536;375000;207625;548952;447400;1501;8;996352;0;996352;6;3267924;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3531536;354580;1000469;1655818;2056251;1501;20945;3712069;0;3712069;7;5027092;ventas_mostrador;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0
943978;5000;190662;1851;942127;1501;0;943978;0;943978;3;2350955;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
222297;60000;421177;19522;340207;1501;6;693711;333982;693711;4;2446837;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
883590;146650;272573;118359;522720;1501;354;940976;299897;940976;4;2569751;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2222635;260608;583582;1530256;780826;1501;0;2311082;0;2311082;7;3162005;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1177403;100000;389286;818;1405195;1501;42000;1475872;69859;1475872;2;4767216;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2562311;405103;1021540;677142;1082977;1501;0;3774981;2014862;3774981;5;7995342;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
141596;43000;60403;5695;158239;1501;0;163934;0;163934;3;2620714;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
715545;52400;747236;312297;826695;1501;58;1138992;0;1138992;35;3063306;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
617671;370930;389301;311859;645206;1501;0;1520288;563223;1520288;7;3262623;ventas_mostrador;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0
726955;8000;225453;224341;511114;1501;0;735455;0;735455;2;2672971;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
297003;2000;575247;1035417;-382398;1501;6428;666574;13555;666574;29;4774806;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
8017194;1000;2249564;0;3454599;1501;1370;8122055;4667456;8122055;15;7074100;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1509397;10740;172689;1078088;442049;1501;0;1520137;0;1520137;2;2216453;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4573190;170000;2022730;4268432;2739109;1501;3588;7007541;0;7007541;6;6130013;ventas_otros;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
2785492;228935;178356;2005364;784661;1501;0;2790025;0;2790025;2;2604322;ventas_telefono;3;0;0;0;1;0;0;0;1;0;1;0;0;0;0
4067252;500000;5357368;888956;3522197;1501;19332;4411153;0;4411153;13;8953971;ventas_comisionistas;3;0;0;1;0;0;0;0;1;0;1;0;0;0;0
1507927;50000;3407020;1102781;573102;1501;0;1675883;0;1675883;5;3816217;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1923757;25000;1259344;1626009;716317;1501;62;3361411;1019085;3361411;8;8372376;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1426486;260000;491785;396839;1333408;1501;0;1792320;62073;1792320;3;2626250;ventas_telefono;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0
2959198;106500;2093387;2217088;1443940;1501;0;3661028;0;3661028;9;5082039;ventas_catalogo;3;1;1;0;1;0;0;0;0;0;1;0;0;0;0
1257376;32100;285840;1425962;82097;1501;0;1508059;0;1508059;12;3160663;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1960362;65000;1067235;1582407;1004927;1501;0;2587334;0;2587334;5;7867740;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
509619;636830;406582;0;1012371;1501;62522;1148894;136523;1148894;6;4031989;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
